date,Cases of acute respiratory infections,Cases of severe acute respiratory infections,Cases of influenza-like illnesses,Reported deaths caused by severe acute respiratory infections,A H1N12009 - Sentinel surveillance,A H1N12009 - Undefined surveillance,A H1N12009 - All types of surveillance,A H3 - Sentinel surveillance,A H3 - Undefined surveillance,A H3 - All types of surveillance,A H5 - Undefined surveillance,A H5 - All types of surveillance,A (unknown subtype) - Undefined surveillance,A (unknown subtype) - All types of surveillance,Influenza A - Sentinel surveillance,Influenza A - Undefined surveillance,Influenza A - All types of surveillance,B Victoria - Sentinel surveillance,B Victoria - Undefined surveillance,B Victoria - All types of surveillance,B (unknown lineage) - Sentinel surveillance,B (unknown lineage) - Undefined surveillance,B (unknown lineage) - All types of surveillance,Influenza B - Sentinel surveillance,Influenza B - Undefined surveillance,Influenza B - All types of surveillance,All strains - Sentinel surveillance,All strains - Undefined surveillance,All strains - All types of surveillance,Share of positive tests - Undefined surveillance,Share of positive tests - All types of surveillance,A H1N12009,A H3,A (unknown subtype),B Victoria,B Yamagata,B (unknown lineage),A H1N12009.1,A H1.1,A H3.1,A (unknown subtype).1,B Victoria.1,B Yamagata.1,B (unknown lineage).1,A H1N12009.2,A H3.2,A (unknown subtype).2,B Victoria.2,B Yamagata.2,B (unknown lineage).2,A H1N12009.3,A H1.3,A H3.3,A H5.3,A (unknown subtype).3,B Victoria.3,B Yamagata.3,B (unknown lineage).3,reported_sari_icu,outpatients_ari,outpatients_ili,inpatients_sari,inpatients_sari_icu,inf_negativenonsentinel,inf_negativenotdefined,spec_processed_nbnotdefined,spec_processed_nbsentinel,spec_received_nbnonsentinel,spec_received_nbnotdefined,spec_received_nbsentinel,inf_negativecombined,spec_processed_nbcombined,spec_received_nbcombined,date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
5/30/2022,1193410,12814,117801,421,71,286,367,1034,912,2854,0,0,750,6194,1295,1948,9479,23,28,54,47,104,274,70,136,332,1365,2084,9811,10.04482576,5.112665194,367,2854,6194,54,0,274,71,0,1034,161,23,0,47,10,904,5283,3,0,123,286,0,912,0,750,28,0,104,1298,194,3640545,117293,4508,89969,10436,20747,20963,94196,19632,17344,119715,191896,131172,5/30/2022 0:00,2.43334,2.64646,15809,17507,51863,3345,1959711
6/6/2022,1205995,13500,125680,483,113,306,435,966,1342,3150,0,0,1090,4924,1280,2738,8530,47,23,73,45,103,254,94,126,327,1376,2864,8860,12.61007397,4.653092521,435,3150,4924,73,0,254,113,0,966,177,47,0,45,16,842,3654,1,0,105,306,0,1342,0,1090,23,0,103,1285,169,3793476,122939,4628,87937,10468,22712,23588,89641,21404,19993,120454,190411,131038,6/6/2022 0:00,2.16338,2.29329,14154,13726,45240,3342,1972714
6/13/2022,1189000,12958,115272,525,79,340,433,707,1776,3163,0,0,1213,3830,912,3329,7450,30,22,53,28,105,227,59,129,282,975,3458,7735,14.20298189,4.270201337,433,3163,3830,53,0,227,79,0,707,102,30,0,28,14,680,2515,0,0,93,340,0,1776,0,1213,22,0,105,1289,348,3616523,119118,4719,82091,10136,24347,22751,82533,23360,19140,113584,181139,125033,6/13/2022 0:00,1.9885,2.0741,12858,11205,40250,3302,1940597
6/20/2022,1195768,13960,124178,617,99,363,471,705,2195,3450,0,0,1136,2954,937,3694,6877,21,12,35,39,119,231,61,131,266,998,3825,7143,15.03478637,3.960676026,471,3450,2954,35,0,231,99,0,705,132,21,0,39,9,550,1686,1,0,73,363,0,2195,0,1136,12,0,119,1347,381,3652615,119027,4979,79480,10453,25441,25497,79612,24626,21588,114212,180348,125826,6/20/2022 0:00,1.87681,1.91807,11865,9933,37830,3355,1972297
6/27/2022,1243590,14855,132533,778,74,294,401,448,2099,2989,0,0,814,2178,680,3207,5598,17,10,27,23,126,216,40,136,243,720,3343,5841,14.22190079,3.282401137,401,2989,2178,27,0,216,74,0,448,122,17,0,23,33,442,1236,0,0,67,294,0,2099,0,814,10,0,126,1341,223,3597017,113961,4752,77304,10089,23506,26273,77991,22588,22550,112528,177949,123129,6/27/2022 0:00,1.80431,1.80208,11066,8513,34566,3237,1918113
7/4/2022,1250348,14870,150528,946,67,270,351,571,2263,3154,0,0,553,1526,717,3087,5033,43,31,75,25,133,216,68,164,291,785,3251,5324,13.36540043,3.156590361,351,3154,1526,75,0,216,67,0,571,78,43,0,25,14,319,895,1,0,58,270,0,2263,0,553,31,0,133,1251,326,3794353,125922,4488,70083,10375,24324,26448,77179,23266,22801,106347,168663,123246,7/4/2022 0:00,1.8187,1.79307,10580,8593,34983,3345,1951013
7/11/2022,1222448,13768,138761,1163,38,167,250,564,2159,3008,0,0,263,1071,673,2591,4331,36,21,57,17,106,193,53,127,250,727,2718,4582,12.06016772,2.749573942,250,3008,1071,57,0,193,38,0,564,70,36,0,17,45,285,737,0,0,70,167,0,2159,0,263,21,0,106,1108,344,3652599,107882,4028,72494,9833,22537,27342,73887,21590,23814,109523,166644,119291,7/11/2022 0:00,1.67889,1.66869,9525,8111,33011,3313,1978256
7/18/2022,1101119,12564,129365,1073,41,97,232,381,1973,2607,0,0,132,781,482,2202,3621,39,16,55,17,101,171,56,117,226,539,2319,3848,10.56395773,2.349780166,232,2607,781,55,0,171,41,0,381,60,39,0,17,94,253,589,0,0,53,97,0,1973,0,132,16,0,101,838,201,3657833,116172,3299,73209,10069,21952,27481,73496,21091,24345,111485,163760,118932,7/18/2022 0:00,1.66049,1.64913,9361,8116,32611,3313,1977461
7/25/2022,1025788,10377,108214,905,59,79,221,324,1810,2363,0,0,130,681,456,2020,3266,32,31,64,21,91,160,53,122,224,510,2142,3490,10.41980834,2.254856988,221,2363,681,64,0,160,59,0,324,72,32,0,21,82,229,479,1,0,47,79,0,1810,0,130,31,0,91,736,376,3619547,112723,2994,68259,9249,20557,27475,68710,19655,24498,106253,154777,112863,7/25/2022 0:00,1.67087,1.64799,9153,7859,32040,3289,1944189
8/1/2022,1024034,10137,117908,740,127,101,342,397,1708,2356,0,0,97,625,613,1907,3327,39,13,54,25,92,163,64,105,217,679,2012,3546,9.852602713,2.408411101,342,2356,625,54,0,163,127,0,397,83,39,0,25,113,251,443,2,0,46,101,0,1708,0,97,13,0,92,754,202,3784938,111116,2952,65549,8849,20421,25242,65459,19542,22373,100865,147234,107374,8/1/2022 0:00,1.53015,1.5292,8659,7476,29641,3305,1938338
8/8/2022,1007033,9273,101880,603,149,93,365,578,1639,2463,0,0,63,576,805,1796,3407,60,21,84,16,94,151,76,116,236,883,1913,3646,9.541623024,2.76274911,365,2463,576,84,0,151,149,0,578,75,60,0,16,123,246,437,3,0,40,93,0,1639,0,63,21,0,94,617,180,3592119,109529,2833,57743,8229,20049,21755,62402,19111,19054,88797,131970,100567,8/8/2022 0:00,1.51566,1.51741,8329,7813,28642,3198,1887562
8/15/2022,996931,12521,95942,544,114,67,298,422,1457,2130,0,0,62,565,576,1586,2993,48,26,79,18,108,184,66,135,264,643,1723,3258,8.809694243,2.283143422,298,2130,565,79,0,184,114,0,422,39,48,0,18,117,251,463,5,0,55,67,0,1457,0,62,26,0,108,677,110,3625439,107852,2774,63886,7909,19558,26365,63656,18712,23930,99612,142698,106298,8/15/2022 0:00,1.60511,1.61916,9479,9934,31572,3293,1949894
